Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22
DATA,1689078091,30010938,37,256,,2023-07-11,08:21:31,nan,nan,nan,101.532,23.3567,101.201,37.2787,0,0,23.2897,-16000,0,16.3648, 31
DATA,1689078092,30010938,41,256,,2023-07-11,08:21:32,nan,nan,nan,101.533,23.3567,101.2,37.3135,0,0,23.2904,-16000,0,16.3664,163
DATA,1689078093,30010938,45,256,,2023-07-11,08:21:33,nan,nan,nan,101.533,23.3571,101.2,37.3372,0,0,23.2906,-16000,0,16.3668,173
DATA,1689078094,30010938,49,256,,2023-07-11,08:21:34,nan,nan,nan,101.533,23.3574,101.2,37.353,0,0,23.2911,-16000,0,16.3668,126
DATA,1689078095,30010938,53,256,,2023-07-11,08:21:35,nan,nan,nan,101.534,23.3578,101.202,37.3645,0,0,23.2915,-16000,0,16.3671, 23
DATA,1689078096,30010938,57,256,,2023-07-11,08:21:36,nan,nan,nan,101.532,23.3581,101.198,37.3731,0,0,23.2918,-16000,0,16.3671, 34
DATA,1689078097,29716968,61,256,,2023-07-11,08:21:37,nan,nan,nan,101.532,23.3581,101.2,37.3785,0,0,23.2918,-16000,0,16.3671,208
DATA,1689078098,29716968,65,256,,2023-07-11,08:21:38,nan,nan,nan,101.534,23.3581,101.201,37.3826,0,0,23.292,-16000,0,16.3671,254
DATA,1689078099,29716968,69,256,,2023-07-11,08:21:39,nan,nan,nan,101.533,23.3581,101.2,37.386,0,0,23.2925,-16000,0,16.3668,171
DATA,1689078100,29716968,73,256,,2023-07-11,08:21:40,nan,nan,nan,101.533,23.3581,101.201,37.3885,0,0,23.2928,-16000,0,16.3668, 40
DATA,1689078101,29716968,77,256,,2023-07-11,08:21:41,nan,nan,nan,101.532,23.3588,101.2,37.3903,0,0,23.2932,-16000,0,16.3668,197
DATA,1689078102,29716968,81,256,,2023-07-11,08:21:42,nan,nan,nan,101.532,23.3588,101.199,37.3917,0,0,23.2939,-16000,0,16.3664, 59
DATA,1689078103,29716968,85,256,,2023-07-11,08:21:43,nan,nan,nan,101.533,23.3593,101.2,37.3931,0,0,23.2942,-16000,0,16.3668,199
DATA,1689078104,29716968,89,256,,2023-07-11,08:21:44,nan,nan,nan,101.534,23.3595,101.201,37.3939,0,0,23.2946,-16000,0,16.3664, 57
DATA,1689078105,29402971,93,256,,2023-07-11,08:21:45,nan,nan,nan,101.534,23.3595,101.201,37.3947,0,0,23.2953,-16000,0,16.3664, 37
DATA,1689078106,29402971,97,256,,2023-07-11,08:21:46,nan,nan,nan,101.534,23.3602,101.2,37.395,0,0,23.2954,-16000,0,16.3664,138
DATA,1689078107,29402971,101,256,,2023-07-11,08:21:47,nan,nan,nan,101.534,23.3602,101.2,37.3958,0,0,23.2959,-16000,0,16.3664,235
DATA,1689078108,29402971,105,256,,2023-07-11,08:21:48,nan,nan,nan,101.533,23.3605,101.2,37.3958,0,0,23.2963,-16000,0,16.3652,235
DATA,1689078109,29402971,109,256,,2023-07-11,08:21:49,nan,nan,nan,101.534,23.3609,101.202,37.3966,0,0,23.2966,-16000,0,16.3656, 94
DATA,1689078110,29402971,113,256,,2023-07-11,08:21:50,nan,nan,nan,101.535,23.3609,101.201,37.3966,0,0,23.2972,-16000,0,16.3656, 70
DATA,1689078111,29402971,117,256,,2023-07-11,08:21:51,nan,nan,nan,101.535,23.3616,101.2,37.3972,0,0,23.2975,-16000,0,16.3652,229
DATA,1689078112,29108047,121,256,,2023-07-11,08:21:52,nan,nan,nan,101.535,23.3616,101.201,37.3974,0,0,23.298,-16000,0,16.3644, 15
DATA,1689078113,29108047,125,256,,2023-07-11,08:21:53,nan,nan,nan,101.536,23.3619,101.202,37.3974,0,0,23.2985,-16000,0,16.3644, 79
DATA,1689078114,29108047,129,256,,2023-07-11,08:21:54,nan,nan,nan,101.535,23.3623,101.202,37.3976,0,0,23.2987,-16000,0,16.3644, 83
DATA,1689078115,29108047,133,256,,2023-07-11,08:21:55,nan,nan,nan,101.536,23.3623,101.202,37.3982,0,0,23.2994,-16000,0,16.3644, 76
DATA,1689078116,29108047,137,256,,2023-07-11,08:21:56,nan,nan,nan,101.536,23.363,101.202,37.3982,0,0,23.2996,-16000,0,16.3644, 34
DATA,1689078117,29108047,141,256,,2023-07-11,08:21:57,nan,nan,nan,101.536,23.363,101.201,37.3982,0,0,23.3001,-16000,0,16.3644,  8
DATA,1689078118,29108047,145,256,,2023-07-11,08:21:58,nan,nan,nan,101.536,23.3633,101.202,37.3986,0,0,23.3006,-16000,0,16.3644, 75
DATA,1689078119,29108047,149,256,,2023-07-11,08:21:59,nan,nan,nan,101.536,23.3637,101.202,37.399,0,0,23.3008,-16000,0,16.3644, 34
DATA,1689078120,28800964,153,256,,2023-07-11,08:22:00,nan,nan,nan,101.536,23.3637,101.203,37.399,0,0,23.3015,-16000,0,16.3644, 13
DATA,1689078121,28800964,157,256,,2023-07-11,08:22:01,nan,nan,nan,101.537,23.3643,101.202,37.399,0,0,23.3018,-16000,0,16.364,223
DATA,1689078122,28800964,161,256,,2023-07-11,08:22:02,nan,nan,nan,101.536,23.3643,101.203,37.399,0,0,23.3022,-16000,0,16.364,215
DATA,1689078123,28800964,165,256,,2023-07-11,08:22:03,nan,nan,nan,101.536,23.3647,101.202,37.3998,0,0,23.3027,-16000,0,16.3644, 81
DATA,1689078124,28800964,169,256,,2023-07-11,08:22:04,nan,nan,nan,101.536,23.365,101.202,37.3998,0,0,23.3029,-16000,0,16.3644, 35
DATA,1689078125,28800964,173,256,,2023-07-11,08:22:05,nan,nan,nan,101.536,23.365,101.203,37.3998,0,0,23.3036,-16000,0,16.3632, 28
DATA,1689078126,28800964,177,256,,2023-07-11,08:22:06,nan,nan,nan,101.536,23.3655,101.204,37.3998,0,0,23.3037,-16000,0,16.3632, 89
DATA,1689078127,28498888,181,256,,2023-07-11,08:22:07,nan,nan,nan,101.537,23.3657,101.203,37.4,0,0,23.3042,-16000,0,16.3632,189
DATA,1689078128,28498888,185,256,,2023-07-11,08:22:08,nan,nan,nan,101.537,23.3659,101.203,37.4006,0,0,23.3046,-16000,0,16.3632, 95
DATA,1689078129,28498888,189,256,,2023-07-11,08:22:09,nan,nan,nan,101.537,23.3664,101.203,37.4006,0,0,23.3049,-16000,0,16.3628,105
DATA,1689078130,28498888,193,256,,2023-07-11,08:22:10,nan,nan,nan,101.537,23.3664,101.204,37.4006,0,0,23.3055,-16000,0,16.3628, 82
DATA,1689078131,28498888,197,256,,2023-07-11,08:22:11,nan,nan,nan,101.537,23.3669,101.204,37.4006,0,0,23.3058,-16000,0,16.3628, 96
DATA,1689078132,28498888,201,256,,2023-07-11,08:22:12,nan,nan,nan,101.537,23.3671,101.203,37.4006,0,0,23.3063,-16000,0,16.3628, 72
DATA,1689078133,28498888,205,256,,2023-07-11,08:22:13,nan,nan,nan,101.537,23.3671,101.202,37.4014,0,0,23.3065,-16000,0,16.3624, 74
DATA,1689078134,28498888,209,256,,2023-07-11,08:22:14,nan,nan,nan,101.536,23.3678,101.202,37.4014,0,0,23.307,-16000,0,16.362,238
DATA,1689078135,28196096,213,256,,2023-07-11,08:22:15,nan,nan,nan,101.537,23.3678,101.202,37.4014,0,0,23.3074,-16000,0,16.2063, 66
DATA,1689078136,28196096,217,256,,2023-07-11,08:22:16,nan,nan,nan,101.538,23.3725,101.204,37.4014,0,0,23.3086,-16000,0,16.0458, 77
DATA,1689078137,28196096,221,256,,2023-07-11,08:22:17,nan,nan,nan,101.536,23.384,101.202,37.4014,0,0,23.3144,-16000,0,16.0419, 12
DATA,1689078138,28196096,225,256,,2023-07-11,08:22:18,nan,nan,nan,101.538,23.3983,101.203,37.4014,0,0,23.3272,-16000,0,16.0392, 79
DATA,1689078139,28196096,229,256,,2023-07-11,08:22:19,nan,nan,nan,101.539,23.414,101.204,37.4021,0,0,23.3434,-16000,0,16.0364, 22
DATA,1689078140,28196096,233,256,,2023-07-11,08:22:20,nan,nan,nan,101.538,23.4303,101.203,37.4021,0,0,23.3619,-16000,0,16.0348, 55
DATA,1689078141,28196096,237,256,,2023-07-11,08:22:21,nan,nan,nan,101.538,23.4491,101.204,37.4021,0,0,23.3809,-16000,0,16.0333, 65
DATA,1689078142,27893066,241,256,,2023-07-11,08:22:22,nan,nan,nan,101.539,23.4679,101.203,37.4021,0,0,23.3997,-16000,0,16.0309, 81
DATA,1689078143,27893066,245,256,,2023-07-11,08:22:23,nan,nan,nan,101.539,23.4872,101.204,37.4021,0,0,23.4184,-16000,0,16.0293, 74
DATA,1689078144,27893066,249,256,,2023-07-11,08:22:24,nan,nan,nan,101.538,23.508,101.204,37.4021,0,0,23.4385,-16000,0,16.0278, 29
DATA,1689078145,27893066,253,256,,2023-07-11,08:22:25,nan,nan,nan,101.539,23.5297,101.204,37.4027,0,0,23.4592,-16000,0,16.0266, 88
DATA,1689078146,27893066,257,256,,2023-07-11,08:22:26,nan,nan,nan,101.539,23.5523,101.204,37.4029,0,0,23.4798,-16000,0,16.0258, 97
DATA,1689078147,27893066,261,256,,2023-07-11,08:22:27,nan,nan,nan,101.54,23.575,101.205,37.4029,0,0,23.5001,-16000,0,16.0242,220
DATA,1689078148,27893066,265,256,,2023-07-11,08:22:28,nan,nan,nan,101.541,23.5983,101.205,37.4029,0,0,23.5208,-16000,0,16.0227, 87
DATA,1689078149,27893066,269,256,,2023-07-11,08:22:29,nan,nan,nan,101.539,23.6222,101.204,37.4029,0,0,23.5416,-16000,0,16.0219, 88
DATA,1689078150,27581930,273,256,,2023-07-11,08:22:30,nan,nan,nan,101.539,23.6449,101.204,37.4029,0,0,23.5616,-16000,0,16.0207, 71
DATA,1689078151,27581930,277,256,,2023-07-11,08:22:31,nan,nan,nan,101.539,23.6676,101.204,37.4029,0,0,23.5818,-16000,0,16.0199, 93
DATA,1689078152,27581930,281,256,,2023-07-11,08:22:32,nan,nan,nan,101.541,23.6914,101.206,37.4029,0,0,23.6029,-16000,0,16.0191, 67
DATA,1689078153,27581930,285,256,,2023-07-11,08:22:33,nan,nan,nan,101.541,23.7153,101.204,37.4031,0,0,23.6246,-16000,0,16.0184, 63
DATA,1689078154,27581930,289,256,,2023-07-11,08:22:34,nan,nan,nan,101.539,23.7387,101.204,37.4035,0,0,23.6461,-16000,0,16.0176, 89
DATA,1689078155,27581930,293,256,,2023-07-11,08:22:35,nan,nan,nan,101.539,23.7624,101.204,37.4037,0,0,23.6675,-16000,0,16.0172, 85
DATA,1689078156,27581930,297,256,,2023-07-11,08:22:36,nan,nan,nan,101.541,23.7859,101.204,37.4037,0,0,23.689,-16000,0,16.0164, 46
DATA,1689078157,27281045,301,256,,2023-07-11,08:22:37,nan,nan,nan,101.541,23.81,101.206,37.4037,0,0,23.7103,-16000,0,16.016,154
DATA,1689078158,27281045,305,256,,2023-07-11,08:22:38,nan,nan,nan,101.541,23.8333,101.207,37.4037,0,0,23.732,-16000,0,16.0152, 11
DATA,1689078159,27281045,309,256,,2023-07-11,08:22:39,nan,nan,nan,101.541,23.8555,101.206,37.4037,0,0,23.7528,-16000,0,16.0136, 82
DATA,1689078160,27281045,313,256,,2023-07-11,08:22:40,nan,nan,nan,101.541,23.8773,101.206,37.4037,0,0,23.7736,-16000,0,16.0133, 61
DATA,1689078161,27281045,317,256,,2023-07-11,08:22:41,nan,nan,nan,101.542,23.8998,101.206,37.4037,0,0,23.7952,-16000,0,16.0125, 78
DATA,1689078162,27281045,321,256,,2023-07-11,08:22:42,nan,nan,nan,101.542,23.9224,101.207,37.4037,0,0,23.8177,-16000,0,16.0113, 56
DATA,1689078163,27281045,325,256,,2023-07-11,08:22:43,nan,nan,nan,101.541,23.9445,101.205,37.4037,0,0,23.8392,-16000,0,16.0109, 68
DATA,1689078164,27281045,329,256,,2023-07-11,08:22:44,nan,nan,nan,101.541,23.9672,101.205,37.4037,0,0,23.861,-16000,0,16.0101, 13
DATA,1689078165,26974916,333,256,,2023-07-11,08:22:45,nan,nan,nan,101.542,23.9896,101.205,37.4037,0,0,23.8829,-16000,0,16.0082,102
DATA,1689078166,26974916,337,256,,2023-07-11,08:22:46,nan,nan,nan,101.542,24.0114,101.206,37.4037,0,0,23.9046,-16000,0,16.0093, 78
DATA,1689078167,26974916,341,256,,2023-07-11,08:22:47,nan,nan,nan,101.542,24.0323,101.205,37.4037,0,0,23.9255,-16000,0,16.0078, 81
DATA,1689078168,26974916,345,256,,2023-07-11,08:22:48,nan,nan,nan,101.542,24.0527,101.205,37.4037,0,0,23.9463,-16000,0,16.0078, 94
DATA,1689078169,26974916,349,256,,2023-07-11,08:22:49,nan,nan,nan,101.541,24.0741,101.205,37.4037,0,0,23.968,-16000,0,16.0074, 46
DATA,1689078170,26974916,353,256,,2023-07-11,08:22:50,nan,nan,nan,101.541,24.095,101.205,37.4037,0,0,23.9905,-16000,0,16.0066, 28
DATA,1689078171,26974916,357,256,,2023-07-11,08:22:51,nan,nan,nan,101.543,24.1161,101.206,37.4037,0,0,24.0124,-16000,0,16.0062, 61
DATA,1689078172,26671886,361,256,,2023-07-11,08:22:52,nan,nan,nan,101.542,24.1368,101.206,37.4037,0,0,24.0342,-16000,0,16.0058, 73
DATA,1689078173,26671886,365,256,,2023-07-11,08:22:53,nan,nan,nan,101.542,24.1582,101.205,37.4037,0,0,24.0559,-16000,0,16.0054, 82
DATA,1689078174,26671886,369,256,,2023-07-11,08:22:54,nan,nan,nan,101.542,24.1789,101.205,37.4037,0,0,24.0779,-16000,0,16.0042, 98
DATA,1689078175,26671886,373,256,,2023-07-11,08:22:55,nan,nan,nan,101.542,24.1989,101.206,37.4037,0,0,24.0998,-16000,0,16.0046,105
DATA,1689078176,26671886,377,256,,2023-07-11,08:22:56,nan,nan,nan,101.543,24.2177,101.205,37.4037,0,0,24.1196,-16000,0,16.0034, 89
DATA,1689078177,26671886,381,256,,2023-07-11,08:22:57,nan,nan,nan,101.543,24.2377,101.207,37.4037,0,0,24.1416,-16000,0,16.0031, 82
DATA,1689078178,26671886,385,256,,2023-07-11,08:22:58,nan,nan,nan,101.544,24.2577,101.206,37.4037,0,0,24.164,-16000,0,16.0023, 42
DATA,1689078179,26671886,389,256,,2023-07-11,08:22:59,nan,nan,nan,101.544,24.2775,101.206,37.4037,0,0,24.1859,-16000,0,16.0015,109
DATA,1689078180,26360034,393,256,,2023-07-11,08:23:00,nan,nan,nan,101.544,24.2972,101.207,37.4037,0,0,24.2074,-16000,0,16.0011, 49
DATA,1689078181,26360034,397,256,,2023-07-11,08:23:01,nan,nan,nan,101.544,24.3166,101.206,37.4037,0,0,24.2293,-16000,0,16.0007, 58
DATA,1689078182,26360034,401,256,,2023-07-11,08:23:02,nan,nan,nan,101.544,24.3371,101.206,37.4037,0,0,24.2514,-16000,0,15.9999, 68
DATA,1689078183,26360034,405,256,,2023-07-11,08:23:03,nan,nan,nan,101.544,24.3563,101.206,37.4037,0,0,24.2736,-16000,0,15.9999, 83
DATA,1689078184,26360034,409,256,,2023-07-11,08:23:04,nan,nan,nan,101.544,24.3747,101.206,37.4037,0,0,24.2946,-16000,0,15.9991, 88
DATA,1689078185,26360034,413,256,,2023-07-11,08:23:05,nan,nan,nan,101.544,24.3931,101.206,37.4037,0,0,24.3148,-16000,0,15.9991, 75
DATA,1689078186,26360034,417,256,,2023-07-11,08:23:06,nan,nan,nan,101.544,24.4121,101.206,37.4037,0,0,24.3378,-16000,0,15.9983, 79
DATA,1689078187,26062011,421,256,,2023-07-11,08:23:07,nan,nan,nan,101.544,24.4312,101.206,37.4037,0,0,24.3595,-16000,0,15.998, 22
DATA,1689078188,26062011,425,256,,2023-07-11,08:23:08,nan,nan,nan,101.545,24.4499,101.207,37.4037,0,0,24.381,-16000,0,15.998,244
DATA,1689078189,26062011,429,256,,2023-07-11,08:23:09,nan,nan,nan,101.545,24.4687,101.207,37.4037,0,0,24.4025,-16000,0,15.9976, 93
DATA,1689078190,26062011,433,256,,2023-07-11,08:23:10,nan,nan,nan,101.544,24.4873,101.206,37.4037,0,0,24.424,-16000,0,15.9968, 19
DATA,1689078191,26062011,437,256,,2023-07-11,08:23:11,nan,nan,nan,101.542,24.5064,101.205,37.4037,0,0,24.4458,-16000,0,15.9968, 74
DATA,1689078192,26062011,441,256,,2023-07-11,08:23:12,nan,nan,nan,101.543,24.525,101.206,37.4037,0,0,24.4673,-16000,0,15.9968, 21
DATA,1689078193,26062011,445,256,,2023-07-11,08:23:13,nan,nan,nan,101.544,24.5422,101.206,37.4037,0,0,24.4873,-16000,0,15.9956, 76
DATA,1689078194,26062011,449,256,,2023-07-11,08:23:14,nan,nan,nan,101.545,24.5604,101.208,37.4037,0,0,24.5098,-16000,0,15.9952, 83
DATA,1689078195,25747060,453,256,,2023-07-11,08:23:15,nan,nan,nan,101.548,24.5788,101.211,37.4037,0,0,24.5316,-16000,0,15.9932, 94
DATA,1689078196,25747060,457,256,,2023-07-11,08:23:16,nan,nan,nan,101.549,24.597,101.211,37.4037,0,0,24.5531,-16000,0,15.994,252
DATA,1689078197,25747060,461,256,,2023-07-11,08:23:17,nan,nan,nan,101.552,24.6151,101.214,37.4037,0,0,24.5749,-16000,0,15.9936, 94
DATA,1689078198,25747060,465,256,,2023-07-11,08:23:18,nan,nan,nan,101.551,24.6333,101.213,37.4037,0,0,24.5963,-16000,0,15.9936, 98
DATA,1689078199,25747060,469,256,,2023-07-11,08:23:19,nan,nan,nan,101.552,24.6513,101.214,37.4037,0,0,24.618,-16000,0,15.9929, 52
DATA,1689078200,25747060,473,256,,2023-07-11,08:23:20,nan,nan,nan,101.551,24.6697,101.213,37.4037,0,0,24.6394,-16000,0,15.9929, 88
DATA,1689078201,25747060,477,256,,2023-07-11,08:23:21,nan,nan,nan,101.553,24.6874,101.215,37.4037,0,0,24.66,-16000,0,15.9921,237
DATA,1689078202,25439023,481,256,,2023-07-11,08:23:22,nan,nan,nan,101.554,24.7044,101.215,37.4037,0,0,24.6815,-16000,0,15.9921, 70
DATA,1689078203,25439023,485,256,,2023-07-11,08:23:23,nan,nan,nan,101.553,24.7223,101.215,37.4037,0,0,24.7032,-16000,0,15.9917, 71
DATA,1689078204,25439023,489,256,,2023-07-11,08:23:24,nan,nan,nan,101.554,24.7402,101.216,37.4037,0,0,24.7245,-16000,0,15.9917, 84
DATA,1689078205,25439023,493,256,,2023-07-11,08:23:25,nan,nan,nan,101.553,24.7578,101.215,37.4037,0,0,24.7473,-16000,0,15.9913, 92
DATA,1689078206,25439023,497,256,,2023-07-11,08:23:26,nan,nan,nan,101.554,24.7759,101.213,37.4037,0,0,24.7691,-16000,0,15.9913,100
DATA,1689078207,25439023,501,256,,2023-07-11,08:23:27,nan,nan,nan,101.552,24.7935,101.213,37.4037,0,0,24.7898,-16000,0,15.9913, 91
DATA,1689078208,25439023,505,256,,2023-07-11,08:23:28,nan,nan,nan,101.551,24.8109,101.212,37.4037,0,0,24.811,-16000,0,15.9909, 24
DATA,1689078209,25439023,509,256,,2023-07-11,08:23:29,nan,nan,nan,101.553,24.8287,101.213,37.4037,0,0,24.8326,-16000,0,15.9905, 93
DATA,1689078210,25120973,513,256,,2023-07-11,08:23:30,nan,nan,nan,101.551,24.845,101.212,37.4037,0,0,24.8528,-16000,0,15.9893, 24
DATA,1689078211,25120973,517,256,,2023-07-11,08:23:31,nan,nan,nan,101.551,24.8632,101.212,37.4037,0,0,24.8739,-16000,0,15.9893, 84
DATA,1689078212,25120973,521,256,,2023-07-11,08:23:32,nan,nan,nan,101.55,24.8807,101.211,37.4037,0,0,24.8955,-16000,0,15.9889, 40
DATA,1689078213,25120973,525,256,,2023-07-11,08:23:33,nan,nan,nan,101.549,24.8982,101.209,37.4037,0,0,24.917,-16000,0,15.9889, 55
DATA,1689078214,25120973,529,256,,2023-07-11,08:23:34,nan,nan,nan,101.549,24.9153,101.209,37.4037,0,0,24.9379,-16000,0,15.9881,103
DATA,1689078215,25120973,533,256,,2023-07-11,08:23:35,nan,nan,nan,101.547,24.9332,101.209,37.4037,0,0,24.9589,-16000,0,15.9878,106
DATA,1689078216,25120973,537,256,,2023-07-11,08:23:36,nan,nan,nan,101.547,24.9505,101.209,37.4037,0,0,24.9807,-16000,0,15.9878,107
DATA,1689078217,24818897,541,256,,2023-07-11,08:23:37,nan,nan,nan,101.548,24.9678,101.209,37.4037,0,0,25.0032,-16000,0,15.987, 60
DATA,1689078218,24818897,545,256,,2023-07-11,08:23:38,nan,nan,nan,101.548,24.9835,101.209,37.4037,0,0,25.0231,-16000,0,15.987, 62
DATA,1689078219,24818897,549,256,,2023-07-11,08:23:39,nan,nan,nan,101.548,25.0009,101.207,37.4037,0,0,25.0446,-16000,0,15.987, 59
DATA,1689078220,24818897,553,256,,2023-07-11,08:23:40,nan,nan,nan,101.548,25.0185,101.208,37.4037,0,0,25.0656,-16000,0,15.9862, 96
DATA,1689078221,24818897,557,256,,2023-07-11,08:23:41,nan,nan,nan,101.547,25.0366,101.206,37.4037,0,0,25.0866,-16000,0,15.9862,103
DATA,1689078222,24818897,561,256,,2023-07-11,08:23:42,nan,nan,nan,101.546,25.0538,101.205,37.4037,0,0,25.109,-16000,0,15.9862, 41
DATA,1689078223,24818897,565,256,,2023-07-11,08:23:43,nan,nan,nan,101.544,25.0709,101.204,37.4037,0,0,25.129,-16000,0,15.9858, 51
DATA,1689078224,24818897,569,256,,2023-07-11,08:23:44,nan,nan,nan,101.544,25.0883,101.204,37.4037,0,0,25.1517,-16000,0,15.9858,110
DATA,1689078225,24513006,573,256,,2023-07-11,08:23:45,nan,nan,nan,101.544,25.1054,101.203,37.4037,0,0,25.1713,-16000,0,15.9846, 66
DATA,1689078226,24513006,577,256,,2023-07-11,08:23:46,nan,nan,nan,101.544,25.1229,101.202,37.4037,0,0,25.1932,-16000,0,15.9854, 77
DATA,1689078227,24513006,581,256,,2023-07-11,08:23:47,nan,nan,nan,101.546,25.1383,101.204,37.4037,0,0,25.2135,-16000,0,15.9846, 76
DATA,1689078228,24513006,585,256,,2023-07-11,08:23:48,nan,nan,nan,101.545,25.1556,101.205,37.4037,0,0,25.2352,-16000,0,15.9846, 85
DATA,1689078229,24513006,589,256,,2023-07-11,08:23:49,nan,nan,nan,101.546,25.1727,101.205,37.4037,0,0,25.2563,-16000,0,15.9842, 92
DATA,1689078230,24513006,593,256,,2023-07-11,08:23:50,nan,nan,nan,101.545,25.1903,101.203,37.4037,0,0,25.2778,-16000,0,15.9838, 77
DATA,1689078231,24513006,597,256,,2023-07-11,08:23:51,nan,nan,nan,101.542,25.2079,101.2,37.4037,0,0,25.3013,-16000,0,15.9834,221
DATA,1689078232,24209022,601,256,,2023-07-11,08:23:52,nan,nan,nan,101.542,25.2248,101.201,37.4037,0,0,25.3211,-16000,0,15.983,252
DATA,1689078233,24209022,605,256,,2023-07-11,08:23:53,nan,nan,nan,101.543,25.2419,101.202,37.4037,0,0,25.3412,-16000,0,15.983,  7
DATA,1689078234,24209022,609,256,,2023-07-11,08:23:54,nan,nan,nan,101.544,25.2592,101.202,37.4037,0,0,25.3628,-16000,0,15.9827, 79
DATA,1689078235,24209022,613,256,,2023-07-11,08:23:55,nan,nan,nan,101.544,25.2749,101.203,37.4037,0,0,25.3833,-16000,0,15.9827, 79
DATA,1689078236,24209022,617,256,,2023-07-11,08:23:56,nan,nan,nan,101.545,25.2918,101.203,37.4037,0,0,25.4041,-16000,0,15.9823, 72
DATA,1689078237,24209022,621,256,,2023-07-11,08:23:57,nan,nan,nan,101.546,25.3089,101.205,37.4037,0,0,25.4264,-16000,0,15.9823, 79
DATA,1689078238,24209022,625,256,,2023-07-11,08:23:58,nan,nan,nan,101.546,25.3262,101.206,37.4037,0,0,25.4476,-16000,0,15.9819, 89
DATA,1689078239,24209022,629,256,,2023-07-11,08:23:59,nan,nan,nan,101.547,25.3431,101.204,37.4037,0,0,25.4684,-16000,0,15.9815, 89
DATA,1689078240,23895978,633,256,,2023-07-11,08:24:00,nan,nan,nan,101.547,25.3603,101.204,37.4037,0,0,25.4897,-16000,0,15.9819,104
DATA,1689078241,23895978,637,256,,2023-07-11,08:24:01,nan,nan,nan,101.546,25.378,101.204,37.4037,0,0,25.5108,-16000,0,15.9815, 49
DATA,1689078242,23895978,641,256,,2023-07-11,08:24:02,nan,nan,nan,101.547,25.3951,101.204,37.4037,0,0,25.5314,-16000,0,15.9815, 94
DATA,1689078243,23895978,645,256,,2023-07-11,08:24:03,nan,nan,nan,101.546,25.4122,101.203,37.4037,0,0,25.5535,-16000,0,15.9811, 90
DATA,1689078244,23895978,649,256,,2023-07-11,08:24:04,nan,nan,nan,101.545,25.4276,101.202,37.4037,0,0,25.5692,-16000,0,15.9799,123
DATA,1689078245,23895978,653,256,,2023-07-11,08:24:05,nan,nan,nan,101.546,25.4446,101.202,37.4037,0,0,25.5982,-16000,0,15.9799,122
DATA,1689078246,23895978,657,256,,2023-07-11,08:24:06,nan,nan,nan,101.546,25.4617,101.202,37.4037,0,0,25.6204,-16000,0,15.9799,116
DATA,1689078247,23593902,661,256,,2023-07-11,08:24:07,nan,nan,nan,101.546,25.4785,101.203,37.4037,0,0,25.6434,-16000,0,15.9795,103
DATA,1689078248,23593902,665,256,,2023-07-11,08:24:08,nan,nan,nan,101.545,25.4958,101.204,37.4037,0,0,25.6656,-16000,0,15.9795,117
DATA,1689078249,23593902,669,256,,2023-07-11,08:24:09,nan,nan,nan,101.546,25.5128,101.202,37.4037,0,0,25.6858,-16000,0,15.9791,112
